Date,Repository,URL,Stars,Tags,Description
2023-05-18,ProFusion,https://github.com/drboog/ProFusion,421,"🖼️ 🔨 ""Jupyter""",Code for Enhancing Detail Preservation for Customized Text-to-Image Generation: A Regularization-Free Approach
2023-05-18,GPTSOA,https://github.com/marcocastignoli/GPTSOA,36,🔠 🔌,A simple ChatGPT Plugin framework in Typescript
2023-05-18,Video-ChatGPT,https://github.com/mbzuai-oryx/Video-ChatGPT,481,🔠 🎥 ⛽ 🚌 2️⃣,"""Video-ChatGPT"" is a video conversation model capable of generating meaningful conversation about videos. It combines the capabilities of LLMs with a pretrained visual encoder adapted for spatiotemporal video representation. We also introduce a rigorous 'Quantitative Evaluation Benchmarking' for video-based conversational models."
2023-05-18,XrayGPT,https://github.com/mbzuai-oryx/XrayGPT,341,🔠 🖼️ ⛽ 🚕 2️⃣,XrayGPT: Chest Radiographs Summarization using Medical Vision-Language Models.
2023-05-18,UniControl,https://github.com/salesforce/UniControl,484,🖼️ 🚌,Unified Controllable Visual Generation Model
2023-05-18,PandaGPT,https://github.com/yxuansu/PandaGPT,600,🔠 🖼️ 🚌 2️⃣,PandaGPT: One Model To Instruction-Follow Them All
2023-05-17,Youtube-to-chatbot,https://github.com/Anil-matcha/Youtube-to-chatbot,96,"🔠 🔨 ""Python""","Chat with any Youtube video. Easily input the video url you'd like to chat with. Instant answers. Ask questions, extract information, and summarize documents with AI. Sources included."
2023-05-17,ReWOO,https://github.com/billxbf/ReWOO,725,"🔠 🔨 ""Python""",Decoupling Reasoning from Observations for Efficient Augmented Language Models
2023-05-17,soundstorm-pytorch,https://github.com/lucidrains/soundstorm-pytorch,994,🎵 2️⃣,"Implementation of SoundStorm, Efficient Parallel Audio Generation from Google Deepmind, in Pytorch"
2023-05-17,fastcomposer,https://github.com/mit-han-lab/fastcomposer,465,🖼️ ⛽ 🚌 2️⃣,FastComposer: Tuning-Free Multi-Subject Image Generation with Localized Attention
2023-05-17,smallville,https://github.com/nickm980/smallville,542,"🔠 🔨 ""Java""",Generative Agents for video games. Based on Generative Agents: Interactive Simulacra of Human Behavior
2023-05-17,tree-of-thought-llm,https://github.com/princeton-nlp/tree-of-thought-llm,3084,🔠 2️⃣,"Official Implementation of ""Tree of Thoughts: Deliberate Problem Solving with Large Language Models"""
2023-05-17,llm-numbers,https://github.com/ray-project/llm-numbers,3369,🔠 📝,Numbers every LLM developer should know
2023-05-17,awesome-ai-tools-for-game-dev,https://github.com/simoninithomas/awesome-ai-tools-for-game-dev,268,🔠 🖼️ 🎵 🎥 📝,A curated list of awesome AI tools for game developers
2023-05-16,SpeechGPT,https://github.com/0nutation/SpeechGPT,563,🔠 🎵 ⛽ 🚌 2️⃣,SpeechGPT: Empowering Large Language Models with Intrinsic Cross-Modal Conversational Abilities. 
2023-05-16,StructGPT,https://github.com/JBoRu/StructGPT,64,"🔠 🔨 ""Python""","The code and data for ""StructGPT: A general framework for Large Language Model to Reason on Structured Data"""
2023-05-16,leaked-system-prompts,https://github.com/jujumilk3/leaked-system-prompts,314,🔠 📝,Collection of leaked system prompts
2023-05-16,bloomchat,https://github.com/sambanova/bloomchat,569,🔠 ⛽ 🚌 2️⃣,"This repo contains the data preparation, tokenization, training and inference code for BLOOMChat. BLOOMChat is a 176 billion parameter multilingual chat model based on BLOOM."
2023-05-15,openai-plugin-fastapi,https://github.com/Azure-Samples/openai-plugin-fastapi,391,🔠 🔌,"This is a quickstart for sample for creating ChatGPT Plugin using GitHub Codespaces, VS Code, and Azure. The sample includes templates to deploy the plugin to Azure Container Apps using the Azure Developer CLI. "
2023-05-15,safe-rlhf,https://github.com/PKU-Alignment/safe-rlhf,792,🔠 ⛽ 🚌 2️⃣ 3️⃣,Safe-RLHF: Constrained Value Alignment via Safe Reinforcement Learning from Human Feedback
2023-05-15,GodMode,https://github.com/smol-ai/GodMode,3099,"🔠 🔨 ""TypeScript""","AI Chat Browser: Fast, Full webapp access to ChatGPT / Claude / Bard / Bing / Llama2! I use this 20 times a day."
2023-05-14,BriefGPT,https://github.com/e-johnstonn/BriefGPT,717,"🔠 🔨 ""Python""","Locally hosted tool that connects documents to LLMs for summarization and querying, with a simple GUI."
2023-05-13,Make-A-Protagonist,https://github.com/HeliosZhao/Make-A-Protagonist,270,🎥 🚌 2️⃣,Make-A-Protagonist: Generic Video Editing with An Ensemble of Experts
2023-05-13,SuperAGI,https://github.com/TransformerOptimus/SuperAGI,11926,"🔠 🔨 ""Python""","<⚡️> SuperAGI - A dev-first open source autonomous AI agent framework. Enabling developers to build, manage & run useful autonomous agents quickly and reliably."
2023-05-13,chatgptWithMidjourney,https://github.com/Zo3i/chatgptWithMidjourney,396,"🔠 🖼️ 🔨 ""TypeScript""",
2023-05-13,fastllm,https://github.com/ztxz16/fastllm,2009,🔠 💡,"纯c++的全平台llm加速库，支持python调用，chatglm-6B级模型单卡可达10000+token / s，支持glm, llama, moss基座，手机端流畅运行"
2023-05-12,ceval,https://github.com/SJTU-LIT/ceval,1006,🔠 ⛽,"Official github repo for C-Eval, a Chinese evaluation suite for foundation models"
2023-05-12,StableSwarmUI,https://github.com/Stability-AI/StableSwarmUI,987,"🖼️ 🔨 ""C#""","StableSwarmUI, A Modular Stable Diffusion Web-User-Interface, with an emphasis on making powertools easily accessible, high performance, and extensibility."
2023-05-12,quivr,https://github.com/StanGirard/quivr,22127,"🔠 🔨 ""TypeScript""","🧠 Your Second Brain supercharged by Generative AI 🧠 Dump all your files and chat with your personal assistant on your files & more using GPT 3.5/4, Private, Anthropic, VertexAI, LLMs..."
2023-05-12,TigerBot,https://github.com/TigerResearch/TigerBot,1734,🔠 ⛽ 🚌 1️⃣ 2️⃣,TigerBot: A multi-language multi-task LLM
2023-05-12,gpt-researcher,https://github.com/assafelovic/gpt-researcher,4187,"🔠 🔨 ""Python""",GPT based autonomous agent that does online comprehensive research on any given topic
2023-05-12,scikit-llm,https://github.com/iryna-kondr/scikit-llm,2316,"🔠 🔨 ""Python""",Seamlessly integrate LLMs into scikit-learn.
2023-05-12,CLARKGPT,https://github.com/jconorgrogan/CLARKGPT,228,🔠 📝,The ultimate LLM prompt: extract the best possible answers with the highest fidelity and lowest error rates
2023-05-12,react-llm,https://github.com/r2d4/react-llm,593,"🔠 🔨 ""TypeScript""",Easy-to-use headless React Hooks to run LLMs in the browser with WebGPU. Just useLLM().
2023-05-11,qlora,https://github.com/artidoro/qlora,7354,🔠 2️⃣ ✂️,QLoRA: Efficient Finetuning of Quantized LLMs
2023-05-11,Bard-API,https://github.com/dsdanielpark/Bard-API,4193,"🔠 🔨 ""Python""",The unofficial python package that returns response of Google Bard through cookie value.
2023-05-11,OpenDAN-Personal-AI-OS,https://github.com/fiatrete/OpenDAN-Personal-AI-OS,1253,"🔠 🖼️ 🎵 🔨 ""Python""","OpenDAN is an open source Personal AI OS , which consolidates various AI modules in one place for your personal use."
2023-05-11,llmtune,https://github.com/kuleshov-group/llmtune,528,🔠 2️⃣,4-Bit Finetuning of Large Language Models on One Consumer GPU
2023-05-10,BiLLa,https://github.com/Neutralzz/BiLLa,402,🔠 ⛽ 🚌 1️⃣ 2️⃣ 🀄,BiLLa: A Bilingual LLaMA with Enhanced Reasoning Ability
2023-05-10,superagent,https://github.com/homanp/superagent,2260,"🔠 🔨 ""JavaScript""","🥷 Superagent - Build, deploy, and manage LLM-powered agents"
2023-05-10,claude-to-chatgpt,https://github.com/jtsang4/claude-to-chatgpt,990,"🔠 🔨 ""Python""",This project converts the API of Anthropic's Claude model to the OpenAI Chat API format.
2023-05-10,gpt-code-ui,https://github.com/ricklamers/gpt-code-ui,3110,"🔠 🔨 ""Python""",An open source implementation of OpenAI's ChatGPT Code interpreter
2023-05-10,awesome-whisper,https://github.com/sindresorhus/awesome-whisper,559,🎵 📝,🔊 Awesome list for Whisper — an open-source AI-powered speech recognition system developed by OpenAI
2023-05-09,ChatPDF,https://github.com/Anil-matcha/ChatPDF,832,"🔠 🔨 ""Python""","Chat with any PDF. Easily upload the PDF documents you'd like to chat with. Instant answers. Ask questions, extract information, and summarize documents with AI. Sources included."
2023-05-09,viz-gpt,https://github.com/ObservedObserver/viz-gpt,440,"🔠 🔨 ""TypeScript""",Make contextual data visualization with Chat Interface from tabular datasets
2023-05-09,LLamaSharp,https://github.com/SciSharp/LLamaSharp,607,"🔠 🔨 ""C#""","C#/.NET binding of llama.cpp, including LLaMa/GPT model inference and quantization, ASP.NET core integration and UI."
2023-05-09,aider,https://github.com/paul-gauthier/aider,3665,"🔠 🔨 ""Python""",aider is AI pair programming in your terminal
2023-05-08,InternGPT,https://github.com/OpenGVLab/InternGPT,2847,"🔠 🔨 ""Python""","InternGPT (iGPT) is an open source demo platform where you can easily showcase your AI models. Now it supports DragGAN, ChatGPT, ImageBind, multimodal chat like GPT-4, SAM, interactive image editing, etc. Try it at igpt.opengvlab.com (支持DragGAN、ChatGPT、ImageBind、SAM的在线Demo系统)"
2023-05-08,sd-webui-prompt-all-in-one,https://github.com/Physton/sd-webui-prompt-all-in-one,1529,🖼️ 🔌,"This is an extension based on sd-webui, aimed at improving the user experience of the prompt/negative prompt input box. It has a more intuitive and powerful input interface function, and provides automatic translation, history record, and bookmarking functions.    这是一个基于 sd-webui 的扩展，旨在提高提示词/反向提示词输入框的使用体验。它拥有更直观、强大的输入界面功能，它提供了自动翻译、历史记录和收藏等功能。"
2023-05-08,ecoute,https://github.com/SevaSk/ecoute,5009,"🔠 🎵 🔨 ""Python""",Ecoute is a live transcription tool that provides real-time transcripts for both the user's microphone input (You) and the user's speakers output (Speaker) in a textbox. It also generates a suggested response using OpenAI's GPT-3.5 for the user to say based on the live transcription of the conversation.
2023-05-08,openlm,https://github.com/r2d4/openlm,334,"🔠 🔨 ""Python""",OpenAI-compatible Python client that can call any LLM
2023-05-07,PaLM,https://github.com/conceptofmind/PaLM,688,🔠 🚌 2️⃣,An open-source implementation of Google's PaLM models
2023-05-06,Chatbase,https://github.com/Anil-matcha/Chatbase,372,"🔠 🔨 ""Python""","ChatGPT for every website.Instantly answer your visitors' questions with a personalized chatbot trained on your website content. Alternative to Chatbase, SiteGPT, Dante AI"
2023-05-06,Video-LLaMA,https://github.com/DAMO-NLP-SG/Video-LLaMA,1508,🔠 🎥 🚌 1️⃣ 2️⃣,Video-LLaMA: An Instruction-tuned Audio-Visual Language Model for Video Understanding
2023-05-06,doc-chatbot,https://github.com/dissorial/doc-chatbot,659,"🔠 🔨 ""TypeScript""","Document chatbot — multiple files, topics, chat windows and chat history. Powered by GPT."
2023-05-06,simpleaichat,https://github.com/minimaxir/simpleaichat,2692,"🔠 🔨 ""Python""","Python package for easily interfacing with chat apps, with robust features and minimal code complexity."
2023-05-06,sd-webui-photopea-embed,https://github.com/yankooliveira/sd-webui-photopea-embed,637,🖼️ 🔌,A simple Stable Diffusion WebUI extension that adds a Photopea tab and integration.
2023-05-06,LangGPT,https://github.com/yzfly/LangGPT,1636,"🔠 🔨 ""Python""",LangGPT: Empowering everyone to become a prompt expert!🚀  Structured Prompt，结构化提示词。
2023-05-05,open-chat-video-editor,https://github.com/SCUTlihaoyu/open-chat-video-editor,2284,"🎥 🔨 ""Python""",Open source short video automatic generation tool
2023-05-05,ChatGPT-Developer-Plugins,https://github.com/SamurAIGPT/ChatGPT-Developer-Plugins,624,🔠 🔌,Run ChatGPT plugins for free without having access to Plus subscription
2023-05-05,open-llms,https://github.com/eugeneyan/open-llms,7874,🔠 📝 💰,📋 A list of open LLMs available for commercial use.
2023-05-05,RWKV-Runner,https://github.com/josStorer/RWKV-Runner,2584,"🔠 🔨 ""TypeScript""","A RWKV management and startup tool, full automation, only 8MB. And provides an interface compatible with the OpenAI API. RWKV is a large language model that is fully open source and available for commercial use."
2023-05-05,rellm,https://github.com/r2d4/rellm,409,"🔠 🔨 ""Python""",Exact structure out of any language model completion.
2023-05-04,lit-gpt,https://github.com/Lightning-AI/lit-gpt,2561,🔠 🖼️ 🚌 1️⃣ 2️⃣,"Hackable implementation of state-of-the-art open-source LLMs based on nanoGPT. Supports flash attention, 4-bit and 8-bit quantization, LoRA and LLaMA-Adapter fine-tuning, pre-training. Apache 2.0-licensed."
2023-05-04,Personalize-SAM,https://github.com/ZrrSkywalker/Personalize-SAM,1174,🖼️ ⛽ 🚌 2️⃣,Personalize Segment Anything Model (SAM) with 1 shot in 10 seconds
2023-05-04,WebCPM,https://github.com/thunlp/WebCPM,871,🔠 ⛽ 🚌 2️⃣,"Official codes for ACL 2023 paper ""WebCPM: Interactive Web Search for Chinese Long-form Question Answering"""
2023-05-04,exllama,https://github.com/turboderp/exllama,1836,🔠 ✂️,A more memory-efficient rewrite of the HF transformers implementation of Llama for use with quantized weights.
2023-05-04,gpt4free-ts,https://github.com/xiangsx/gpt4free-ts,6373,🔠 ❓,Providing a free OpenAI GPT-4 API !   This is a replication project for the typescript version of xtekky/gpt4free
2023-05-03,Dromedary,https://github.com/IBM/Dromedary,969,🔠 🚌 2️⃣,"Dromedary: towards helpful, ethical and reliable LLMs."
2023-05-03,go-proxy-bingai,https://github.com/adams549659584/go-proxy-bingai,7924,"🔠 🔨 ""HTML""",用 Vue3 和 Go 搭建的微软 New Bing 演示站点，拥有一致的 UI 体验，支持 ChatGPT 提示词，国内可用。
2023-05-03,WizardVicunaLM,https://github.com/melodysdreamj/WizardVicunaLM,649,🔠 🚌,LLM that combines the principles of wizardLM and vicunaLM
2023-05-03,ChatGPTAuthHelper,https://github.com/pengzhile/ChatGPTAuthHelper,595,"🔠 🔨 ""CSS""",A simple Chrome extension to help you login ChatGPT.
2023-05-03,gpt-json,https://github.com/piercefreeman/gpt-json,679,"🔠 🔨 ""Python""",Structured and typehinted GPT responses in Python
2023-05-03,alpaca_farm,https://github.com/tatsu-lab/alpaca_farm,521,🔠 ⛽ 🚌 2️⃣,A simulation framework for RLHF and alternatives. Develop your RLHF method without collecting human data. 
2023-05-02,docta,https://github.com/Docta-ai/docta,1401,🔠 🖼️ ⛽,A Doctor for your data
2023-05-02,privateGPT,https://github.com/imartinez/privateGPT,36924,"🔠 🔨 ""Python""","Interact privately with your documents using the power of GPT, 100% privately, no data leaks"
2023-05-02,dolphin,https://github.com/kaleido-lab/dolphin,233,"🎥 🔨 ""Python""","General video interaction platform based on LLMs, including Video ChatGPT"
2023-05-02,CodeTF,https://github.com/salesforce/CodeTF,1319,🔠 ⛽ 🚕 2️⃣,CodeTF: One-stop Transformer Library for State-of-the-art Code LLM
2023-05-02,workgpt,https://github.com/team-openpm/workgpt,633,"🔠 🔨 ""TypeScript""",A GPT agent framework for invoking APIs
2023-05-01,Stable-Diffusion,https://github.com/FurkanGozukara/Stable-Diffusion,927,🖼️ 📝,"Stable Diffusion, SDXL, LoRA Training, DreamBooth Training, Automatic1111 Web UI, DeepFake, Deep Fakes, TTS, Animation, Text To Video, Tutorials, Guides, Lectures, Courses, ComfyUI, Google Colab, RunPod, NoteBooks, ControlNet, TTS, Voice Cloning, AI, AI News, ML, ML News, News, Tech, Tech News, Kohya LoRA, Kandinsky 2, DeepFloyd IF, Midjourney"
